is_blue,is_local,is_core,arpu,brand,gender,age,id_area,avg_time,avg_distance,avg_speed,n_obs,manhua_ltime,manhua_lflux,jinrongye_ltime,jinrongye_lflux,zhuti_zhuomian_ltime,zhuti_zhuomian_lflux,wuliu_kuaidi_ltime,wuliu_kuaidi_lflux,yule_zixun_ltime,yule_zixun_lflux,dongzuo_youxi_ltime,dongzuo_youxi_lflux,qiche_xinxi_ltime,qiche_xinxi_lflux,caijing_zixun_ltime,caijing_zixun_lflux,waiyu_ltime,waiyu_lflux,junshi_zixun_ltime,junshi_zixun_lflux,lvyou_chuxing_ltime,lvyou_chuxing_lflux,bangong_wenjiao_ltime,bangong_wenjiao_lflux,shouji_shuma_ltime,shouji_shuma_lflux,shequ_luntan_ltime,shequ_luntan_lflux,hunlian_jiaoyou_ltime,hunlian_jiaoyou_lflux,gongju_ruanjian_ltime,gongju_ruanjian_lflux,tuangou_dazhe_ltime,tuangou_dazhe_lflux,waimai_songcan_ltime,waimai_songcan_lflux,dache_ruanjian_ltime,dache_ruanjian_lflux,cidian_fanyi_ltime,cidian_fanyi_lflux,shejiao_wangluo_ltime,shejiao_wangluo_lflux,anquan_shadu_ltime,anquan_shadu_lflux,dianying_ltime,dianying_lflux,shouji_yuedu_ltime,shouji_yuedu_lflux,liulanqi_ltime,liulanqi_lflux,keji_zixun_ltime,keji_zixun_lflux,fuzhuang_fangzhi_ltime,fuzhuang_fangzhi_lflux,shijian_tianqi_ltime,shijian_tianqi_lflux,dianzi_zhifu_ltime,dianzi_zhifu_lflux,yiliao_jiankang_ltime,yiliao_jiankang_lflux,weizhang_chaxun_ltime,weizhang_chaxun_lflux,shouji_shipin_ltime,shouji_shipin_lflux
1,Y,Y,22,优博讯,02,07,350425,47,25605,1961,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Y,Y,58.7000000000000028,华为,01,06,610431,401.894999999999982,1676.06600000000003,63.0660000000000025,76,,,,,,,4203,2142,,,133,272,489317,3844826,89045,59074,,,,,878714,43141392,,,560870,6668272,,,64676,77540,559911,9522584,1222742,81792147,2534030,49998404,278225,1458546,462,656,81592082,2563855118,349464,275288,225,22064,1676908,41945889,26630210,104265398,28133325,130113359,,,,,10093984,175637521,630261,2998829,,,573807546,57489148385
1,N,Y,268.199999999999989,苹果,01,05,350524,1102.25600000000009,7563.92299999999977,224.923000000000002,39,,,,,,,24585,535858,,,,,4368566,4992516,575215,370758,,,3528,34675,15218990,52429214,,,1189104,108990929,,,731305,285452,4949570,130790460,34204423,1033483051,3833803,163809609,10572410,92459012,446000,74832,140072456,1489779025,916474,855343,,,6078940,399734501,9738488,213292262,97,276,304896,507573,57,972,18168249,102802970,2453436,104397198,120796,29205,600152963,130566228954
1,Y,Y,119.599999999999994,苹果,02,06,350628,914.81899999999996,6865.97099999999955,470.319000000000017,138,,,,,,,309,6396,,,120911,1975615,14133,40810,,,,,,,27538823,106226515,,,21624,8651,,,772,472,512676,8897910,2060632,39745894,1781932,27676813,20779102,250529003,,,12623952,367627145,,,,,20430835,56322265,247324,750355,,,,,,,5866079,87592724,38081,20814,,,115371005,8992360332
1,N,N,31.6000000000000014,荣耀,02,05,430426,1751.26299999999992,13296.3680000000004,143.052999999999997,19,,,,,,,17000,936,,,573,255,32387,79380,544,7632,,,,,1578326,24664529,,,161311,1355791,,,899407,84374,137389,744011,1586402,105468967,97727,240822,102713,74957,4000,470,2687421,147172798,312005,1464953,682,2066,4663338,7141014,989991,1687729,,,,,,,3181327,34406561,120,839,,,21029272,1812801166
1,N,Y,54.3999999999999986,华为,02,05,362525,339.333000000000027,2074.88900000000012,123.055999999999997,18,,,,,,,,,,,,,27570,677964,,,,,,,800625,2033514,,,216302,19562,,,,,9119,2649,5297667,323401988,160480,652745,5812,6480,,,42232,745193,40897,38271,,,182327,2008656,262813,526375,,,,,,,2254188,77077879,,,,,2815810,219779469
1,Y,Y,63.7999999999999972,苹果,02,08,452729,485.923999999999978,2720.00799999999981,84.2519999999999953,119,,,,,,,31270,1249193,,,,,9427,159426,,,,,,,576030,40370120,,,3166021,17157253,,,652,828,194159,34752545,9217677,468911207,491442,9406812,10758983,119178988,57,316,8548483,47930690,2194,415034,1000,884250,13465935,42985439,52737,176814,1,304,,,,,1786680,39366944,50184,1143,18000,792,114129087,16649676897
1,N,Y,10.3000000000000007,华为,01,09,350181,675.40300000000002,3497.33300000000008,157.431000000000012,72,20,646,,,,,100129,354544,,,,,186295,389151,3043,12987,,,,,1336028,55389826,,,28661,32015,,,64240,26913,160569,941360,2113057,21822334,415641,14892872,542630,28192273,,,424685,1465803,10923,106356,,,3804554,12280855,522550,1900189,,,,,,,2653532,317769962,18000,1773,434,3682,45557544,1908085762
1,Y,Y,32.6000000000000014,苹果,01,05,350823,3416.18199999999979,70653,51.9089999999999989,11,,,,,,,1517,15486,,,,,1868245,27094694,357897,5339622,,,,,2748585,21323036,,,554235,4598081,84,1195,232,1392,605638,3053015,10747664,192527894,8258885,11824383,429146,12463220,33804,532,5427406,190651538,75000,2187,,,15562187,50699517,104142,218441,417,8591,,,111028,110794,6389057,81983119,62061,69472,376,9055,126806389,8131197544
1,Y,Y,278.050000000000011,华为,01,06,510522,1229.45900000000006,6910.58100000000013,562.297000000000025,74,,,,,,,2217328,5410408,,,,,2862270,15691087,1351919,9233665,,,,,14179823,25102291,,,258591,3788155,,,4869252,135990774,923763,7607821,21649771,378317170,8406149,20031265,7077712,67723380,,,9944594,82636925,176471,214694,30270,554438,286464336,223837113,3877516,16504241,,,,,184,1811,21826302,134692395,63176,1395816,52,319,900223756,33054008784
1,Y,Y,44,荣耀,01,05,352203,1073,6030.97800000000007,23.7330000000000005,45,,,,,,,,,,,,,46,507,41,995,,,,,610,37908,,,127611,9156,,,,,183,4300,,,369333,7271,2123996,13516296,,,147984,30855,14732,46459,,,565306,63365,112739,515777,,,,,,,1170213,45769824,76592,58072,,,2823247,83672663
1,N,Y,152.5,华为,02,05,410423,779.428999999999974,9603.42900000000009,35.7139999999999986,7,,,2989,859592,,,3072,117943,,,,,334554,1098543,406,9004,105,1747,,,12103270,38305819,,,151847,254689,,,409927,54337,12048510,704074131,53486313,1718813305,9880891,26357947,13926701,195076164,69,352,11378456,230270207,8972230,96281889,,,33802640,283981652,18730510,29338026,2891655,97525007,,,62,352,11162374,159037642,2220441,5387419,388,896,447148607,29477010669
1,Y,Y,41.5,小米,01,06,350627,902.878000000000043,6295.8779999999997,139.219999999999999,41,,,,,,,408891,2650028,,,,,358553,1055704,6950,6814,,,,,674624,342909,,,60217440,62854198,,,1056,7998,2821509,57410863,178042879,411250598,6284538,34210208,120043,19990,,,72441178,97761787,41900,62301,,,8280727,39087345,334081,1374558,71261,4046948,,,,,33340276,33381690,2,194,,,143875939,1748917310
1,Y,Y,0,苹果,01,06,522121,1141.92800000000011,2300.15700000000015,30.2220000000000013,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539234,1852422,,,,,,,873,3246,,,,,,,,,,,,,,,,,,,,,,
1,Y,Y,15,维沃,01,10,362226,2164.11200000000008,19605.4900000000016,84.0559999999999974,143,,,,,,,11,111,,,,,8557905,4189520,,,,,,,940954,1631282,,,0,40,,,,,21196,93914,263406,2323680,422,5504,4,582,,,368064,670077,,,,,411625,224135,,,,,,,,,45416,408459,,,43000,12203,37979616,378542694
1,Y,Y,65,荣耀,02,08,350628,4553.16700000000037,30680.9170000000013,61.8329999999999984,12,,,,,,,11,240,,,93,699,6011,31361,113042,1397506,,,5000,65106,833293,2515313,,,2112657,1562386,,,,,378138,776820,6695067,124460130,1655287,2947276,3382239,35618588,2000,64112,4135560,34600825,1752,16262,,,15107279,27138728,81778,89567,3839,1673,,,,,1726522,8648896,56,765,,,145057697,13221405469
1,Y,Y,119.5,苹果,01,05,350123,1096.44000000000005,5851.15200000000004,425.77600000000001,125,,,169,272,,,154021,2357750,,,,,17453780,28720866,1970,1542,,,,,5278829,58965465,,,1411667,4508953,,,523,8551,2208531,40464432,6735763,213260226,2702113,72146595,8368854,206485357,,,19190487,793335020,27638,249946,11034,3467,38621280,70051239,2019169,51136845,412944,315840,,,,,6044425,139609192,343030,3641765,,,241080678,34593425002
1,Y,Y,207,维沃,01,08,412824,888.225999999999999,2653.5,370.144999999999982,62,,,,,,,93040,1333954,,,,,307570,4433641,460791,494952,,,,,333879,2694530,,,920855,4389896,,,130098,5810159,251829,1058270,2963700,11546090,176250,30658,31099,4645,38217,1376,9938923,11410599,377601,855353,54,187,165636864,182876545,9350611,10620136,363477,1783001,,,1,315,53695549,34434896,63076,17636,,,1380975492,30598752160
1,Y,Y,77.230000000000004,维沃,02,08,230281,2727.75,14196.8209999999999,391.536000000000001,28,,,,,,,129019,95701,,,,,32859,119440,,,,,,,3426177,1245636,,,242077,32778,,,,,71307,946170,4977911,100763769,235510,9922935,218958,8722641,,,2625339,6890024,187,1648,,,870576,1355989,157759,260745,,,,,,,575016,5923628,,,,,14655026,810852381
1,Y,Y,36,苹果,01,05,350628,1027.57600000000002,4553.22800000000007,59.7389999999999972,92,,,,,,,28345,62202,,,,,97799,524120,1976,17664,,,,,7776985,72086371,,,492877,701000,,,2065,13332,22577199,7611209,16560434,835032838,5276156,89085418,5963848,90130991,,,77626099,186696952,1492,31868,77,432,39501770,57471490,84708893,468206797,8195,9026,5897,87616,,,14709427,172487071,13196,1380672,,,154485892,6018552491
1,Y,Y,69.2999999999999972,小米,01,12,362324,116.548000000000002,2765.69000000000005,340.333000000000027,42,,,,,,,13,4251,,,,,96006,115551,,,,,,,32,567,,,83356631,247206493,,,,,1422156,7287437,3807409,14876929,15825,1479,7049,8324,,,29323819,48635188,883,16173,,,3224038,16641807,485579,425642,,,,,,,289724,198285,381083,447750,,,45288499,4696164984
1,Y,Y,24,红米,02,06,520382,1757.0630000000001,6143.9380000000001,834.375,16,,,,,,,,,,,5,1020,27176,1720,,,,,,,6,206,,,103534157,340598655,,,,,457571,314848,1283346,2911077,32715,155340,3054,1224,,,70650795,36791641,,,,,596086,663923,108269,99494,29,256,,,,,565790,7678487,0,40,,,267329029,229334984
1,Y,Y,99,华为,01,06,350526,1155.77800000000002,5298.39699999999993,49.8729999999999976,126,,,,,,,276913,25016,,,,,1581,352001,,,,,,,3523119,9713441,,,24850,73863,,,28078,768,249120,2318866,8830078,604009559,1871806,5202299,550147,6064883,,,1171837,12278155,3590,60762,,,36641839,79604998,1207605,2422735,,,,,,,5763122,231510640,88060,35398,,,184493970,10384708780
1,Y,Y,107.299999999999997,苹果,01,05,140824,1939.38300000000004,1913.63300000000004,18.7330000000000005,60,,,,,,,128000,2348153,,,,,1496398,142343579,,,,,,,3073721,6046399,,,723824,2348842,,,2,334,367592,147419,3701247,259743110,379125,3264806,10060463,38168396,,,10538379,79138510,3672,19339,,,27567162,34945502,269011,705836,1158000,90771,,,3,661,4027439,49098753,5970,16546,9,981,291441497,22644264067
1,Y,Y,99.7000000000000028,苹果,02,05,350627,834.356999999999971,8334.78600000000006,35.2139999999999986,14,,,,,,,1128816,26699823,,,0,164,299994,5011428,63058,124629,,,16000,2056,2080873,7858753,,,1021735,20924594,,,2046,2104,1462046,5407506,11177391,658139497,10012419,236235612,1025169,21710579,,,22698452,365606768,301757,143067,,,111569248,115548717,3559963,4945750,63006,2562967,408325,145166,1,208,7992730,82831815,25095,4925,,,421970395,25881688773
1,Y,Y,76,苹果,01,07,350426,1899.154,19863.2309999999998,22.0770000000000017,13,,,,,,,39717,6318540,,,,,9564,12679,31198,810519,,,,,63838,239820,,,53688,127329,,,,,37448,361784,1857151,187919154,61762,663775,76457,1804520,,,947288,3121819,,,,,10984265,36371634,101015,7721,,,,,,,4256012,92712193,5133127,97342537,,,146752426,8101074727
1,Y,Y,56,REALME,01,04,340826,1544.10500000000002,6996.89500000000044,22.9469999999999992,19,,,,,,,689807,3121477,,,98,392,929791,1550887,23424,31974,,,,,46962,352037,,,848688,3861547,,,83237,63760,791699,2973011,30915093,509481302,10880376,39156200,29696486,52282869,106,272,67489916,120702856,84202,297595,,,240606201,1066169296,4544229,12427049,448722,63644,,,452,2376,7508962,64231547,120820,182062,203,492,852429676,31981252144
1,Y,Y,69.9599999999999937,苹果,01,05,520202,249.778999999999996,599.589000000000055,80.2000000000000028,95,,,,,,,,,,,,,135132,157378,45101,5102060,,,,,4657165,26889150,,,13835,2352,,,691,6995,209060,276391,3704333,38469805,726703,2093735,1309453,20152322,,,4212783,41076719,24006,138417,33,319,24230966,48777080,4482617,349037143,1000,1085084,,,,,3340314,31400893,281026,1056640,,,141546533,17598325520
1,N,Y,36,华为,01,05,350425,468.048000000000002,3079.01600000000008,84.1749999999999972,63,,,,,,,1000,75008,,,,,136027,4169118,45,144,,,,,4725079,53178839,,,190718,134867,,,46064,77556,118406,1308273,1615459,48807457,506125,10270095,5059189,86525348,,,29664853,399046607,103069,2164433,,,8165221,56207361,693168,2431694,20,69,1003,44412,,,6758847,179218690,27,525,1,329,54071562,6311953057
1,N,Y,54.2999999999999972,苹果,02,06,411424,963.076999999999998,7683.23099999999977,41.9230000000000018,13,,,,,,,141000,172138,,,,,23887,5284802,,,,,,,3092830,492571,,,6152,9238,,,,,81,702,1427065,29753649,715501,23833938,4029164,31177326,,,1405138,11142314,65000,11217,,,2170141,3489737,5037,12864,28957,514,,,,,409504,14846330,,,,,43084592,3312002377
1,Y,Y,59.2000000000000028,苹果,02,08,210124,2148.69300000000021,9965.15799999999945,40.0649999999999977,215,,,,,,,,,,,,,,,,,,,,,254006,906561,,,,,,,,,,,,,,,26000,99191,,,19599,125398,,,,,85195,28656,,,,,,,,,,,,,,,1076807,91740271
1,Y,Y,18.6999999999999993,苹果,01,05,350322,1726.56799999999998,3436.48599999999988,27.8919999999999995,37,,,,,,,,,,,12839,3081497,47655,415899,,,,,,,2321928,18365902,,,37153,3691,,,101670,10673,75155,362307,3895978,86706941,446100,6048219,5722653,28802848,7000,95549,1500751,59876053,3,644,,,13295868,11202798,598,14525,,,,,,,2320013,10214365,128535,589874,219381,3694661,51971101,2671933744
1,Y,Y,48,苹果,01,07,350582,762.188999999999965,7546.48899999999958,593.344000000000051,90,,,,,,,45,16436,,,,,185100,385125,,,,,,,1139240,2502959,,,413992,6514532,,,25000,4992,19638,344280,4149760,61259461,468044,856169,2077032,21207673,,,15988482,27913171,2000,608,,,6214230,15869162,76351,26546,,,,,,,1567006,30355667,3389847,16172655,,,48028807,2287065337
1,Y,Y,36,红米,01,05,350428,1242.55899999999997,10523,42.911999999999999,34,,,,,,,46,144,,,7000,2039,3368,48424,382564,541027,,,,,83681,648689,,,24496433,17894590,,,267,7482,397408,18804212,39645183,168885058,5164839,11660976,892189,8012395,,,24654799,79253119,30206,33318,,,17354980,35438088,1066589,479852,,,,,1,295,3083695,23128486,2,272,,,48295716,2836789645
1,Y,Y,52,苹果,01,09,321284,1034.65300000000002,6112.26299999999992,80,95,,,,,,,31,666,,,,,39915,7518933,60586,1985425,,,,,2579956,29880234,,,59730,1210306,,,35,2283,7588,842198,2023925,152459481,2287610,5585465,1625499,94023183,,,1014252,39870360,,,,,1836829,1021960,191173,899721,463,948,,,43,404,9891140,117163572,18437,32993,8060,31360,10398803,1849870427
1,Y,Y,10,维沃,02,06,411627,554.115999999999985,1859.02299999999991,74.1400000000000006,43,,,,,,,623,400,,,,,,,,,,,,,81,7224,,,0,40,,,,,,,322,9837,,,,,,,254198,87254,,,,,52980,146854,2119,29290,80,1716,,,,,2318634,75889583,,,,,3034885,55330646
1,Y,Y,15,小米,02,08,350583,,,,,,,,,,,,,,,,,29,648,,,,,,,,,,,1615464,12536138,,,20,303,976,14046,4665,35706,,,,,,,920049,2919598,,,,,2732459,852837,,,,,,,,,,,,,,,66305210,3294825204
1,Y,Y,61.1000000000000014,苹果,02,05,350622,736.097999999999956,7482.11800000000039,51.195999999999998,51,,,,,,,22000,188445,,,,,5762,15023,,,,,,,3704508,20113077,,,9104,801162,,,6,111,163400,306754,9835607,217925673,1736196,11705466,1960217,29185484,,,2240873,10054755,,,,,117043,19026234,42831,250460,,,,,,,2371666,10665261,22028,6451,,,22980478,688197280
1,Y,Y,59.6000000000000014,欧珀,02,09,340123,1230.57099999999991,4865.01100000000042,463.615000000000009,91,,,,,,,,,,,,,465,3905,,,,,,,3092948,29411925,,,2102016,14863647,,,,,260902,1598463,305894,2683410,334,2932,40747,49389,,,23615089,97621096,5677,39920,,,8338640,872261,193858,301587,,,,,,,1711382,35333417,,,,,29911337,3384327552
1,Y,Y,148.5,维沃,01,05,412723,3419.15000000000009,27828.4170000000013,42.2999999999999972,60,,,,,,,,,,,,,,,,,,,,,,,,,194,1773,,,,,,,,,,,,,,,232,6568,,,,,,,,,,,,,,,,,,,,,42454,349652
1,Y,Y,58,"""""",02,07,350204,381.708000000000027,2143.46199999999999,87.3080000000000069,65,,,,,,,2865192,94515556,,,,,107562,130980,1,275,,,,,19615634,459619960,,,71399,8277103,,,35000,316,164503,257507,41411824,1507055925,8564973,275002739,28343255,158352605,,,6876162,138753511,,,,,1023451,24027914,318250,68220381,,,,,1470284,18219293,5781147,98343977,173580,476535,,,17204616,6348239200
1,Y,Y,82.5,维沃,02,11,352124,725.44399999999996,800.44399999999996,6.44399999999999995,9,,,,,,,2278,1869,,,15000,392,1159205,1117776,,,,,,,1357837,2767905,,,362550,863230,,,11,223,898718,3336469,409260,1911706,847252,1033501,1001802,26358300,,,2908965,18464760,95005,21180,,,17263825,40808443,310313,992300,,,,,,,25504688,97451668,232036,706097,9000,36986,198522559,9476107681
1,Y,Y,0,REALME,01,05,522427,1471.30799999999999,3117.69200000000001,62.1730000000000018,52,,,,,,,,,,,,,,,,,,,,,1912,27480,,,620430,225472,,,,,80,412,9913,18643,121902,90005,66070,451654,,,2560210,5724149,,,,,279750,4913662,18473,72633,,,,,16,1263,129934,3995815,0,72,,,1297289,18871893
1,Y,Y,19,REALME,01,08,350205,2012.66100000000006,6320.94899999999961,513.067999999999984,59,,,,,,,,,,,,,,,,,,,,,15006,569,,,63351,32175,,,,,250,312,24082,164239,9,1618,,,,,198632,389195,,,,,23045,39202,54139,140373,,,,,,,13283,36901,16,402,,,366966,45537444
1,Y,Y,62.8299999999999983,小米,01,06,360823,1557.57099999999991,9137.24300000000039,30.1430000000000007,70,48,220,,,,,1550092,1429484,,,,,353004,8709445,9163,2747,,,,,18734433,254255464,,,87432473,304335476,,,13152775,493792,17718210,429233222,10539680,571454803,5264245,202197039,4106240,149808531,,,99083563,1106513627,22199,339777,,,32179877,58116298,8994401,47811491,1122,6240,,,132773,326081,11748749,272694524,101320,984299,,,129848587,12253291405
1,Y,Y,39.5,华为,01,05,411381,1246.00700000000006,9546.86399999999958,81.3070000000000022,140,,,,,,,333000,6594934,,,,,75000,8127,,,,,,,176000,3537071,,,,,,,,,690,34659,,,,,3086,8764,,,29910,6843,,,,,123,2082,,,,,,,,,12294,260938,462,1736,,,1811020,17912044
1,Y,Y,35.6499999999999986,苹果,02,07,232103,539,4374.5,60.125,8,,,,,,,1327102,27991755,,,,,1864,8374,58000,32276,,,,,1008883,12605434,,,38704,5522,,,241,736,1226,181273,789016,7057293,214096,3351067,1073797,43825679,,,1026855,7189471,141742,355058,,,6576526,11453788,1845045,3536029,425,5200,,,,,4108000,138566272,26292,147505,,,62906874,5480591626
1,Y,Y,67.7999999999999972,苹果,01,07,350702,1255.09300000000007,11875.0370000000003,80.7039999999999935,108,,,,,,,731594,54619382,,,,,24176352,944385055,325009,19588294,,,68,585,7137463,56559733,,,58318,35723,,,101,345,818416,1403585,3510904,269709142,1170715,4892258,11739516,282076176,45,356,4258488,19728419,3362,67730,,,8963957,194502792,1192778,14327065,1,226,,,422230,13851244,7469129,122082381,44482,397015,62889,1449111,75318501,9188271018
1,Y,Y,29.1000000000000014,维沃,02,07,131023,149,822,59.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,501,9735,157994,,,,,,,,,,,,,1000,176,,,,,,,131467,152088,,,,,1540,13057
1,Y,Y,6.29999999999999982,苹果,02,09,411326,434.132000000000005,2691.03800000000001,52.2449999999999974,53,,,,,,,100959,87702,,,,,150947,9144229,,,,,,,4869341,32139316,,,0,312,,,6502,143276,359665,2531907,3437203,354935295,2121579,20625551,1190364,26981837,,,1679496,3058161,,,,,89382864,149050021,228452,1293603,269,2420,,,97951,1850810,4446849,60086216,54284610,31846526,,,106697398,2512921144
1,Y,Y,55,1+,01,06,350626,1677.90000000000009,11199.9570000000003,133.342999999999989,70,,,,,,,6,116,,,9,2311,13599,807434,130370,112601,,,,,1239708,144274913,,,343634,100823,,,858,1672,12251619,536602891,4540767,53326010,5532563,51932524,4374289,136610959,56000,3510139,33406815,174892746,158986,1472740,51127,5875862,48366467,74659565,7039301,87820032,308474,656461,,,,,5654634,72725578,183748,1616953,,,332948201,14355405257
1,Y,Y,29,华为,01,05,420683,4769.94899999999961,36700.1520000000019,113.263000000000005,99,,,,,,,,,,,,,121341,6969798,,,,,,,7045685,37143192,,,288875,16462,,,15000,8335,64229,1039735,245301,192471,312778,11311,2155774,61185908,,,255084,203286,38406,101208,,,11203685,4345350,647456,2005301,127194,400628,,,,,1072097,5106274,60006,2160,16000,611194,128550865,10013584194
1,Y,N,44,苹果,02,05,532128,3051.83300000000008,56040.1670000000013,46,6,,,,,,,15007,871,,,312,41301,691,12890,,,,,,,102796,122225,,,540980,251008,,,,,11116,32358,147810,258672,68359,28364,3000,910,,,1899811,8651155,,,,,1082835,2673624,5163,20401,,,,,,,485222,7833387,11491,509888,,,53874364,2331932020
1,Y,Y,100.349999999999994,维沃,01,09,412728,1411.17699999999991,9005.02499999999964,340.480999999999995,79,,,,,,,26,630,,,62110,248144,547737,720124,48602,113685,,,,,5585581,17482230,,,1316163,4527096,,,5015664,5365809369,131947,2003450,16084322,288723264,366672,888591,4048103,57000469,,,23319415,275476079,132297,921784,,,144942446,141585362,1330959,49304494,83803,22868,,,366,733,7450327,17219940,2038909,21525801,1,454,525446552,31246742816
1,Y,Y,23.3500000000000014,苹果,01,08,350628,1495.94699999999989,13226.5660000000007,46.5260000000000034,76,,,,,,,246491,2990011,,,0,60,7239602,44835922,,,,,,,1020317,26286223,,,68753,1396090,,,351,1294,1249632,59020540,12716195,656453588,2454207,21304748,1055835,17916306,,,50302049,1821356486,40,316,,,31838122,58506745,140459,3678598,29847,280688,,,43804,57287,42710799,515471052,16188785,324736906,94586,18799996,139443095,11038154717
1,Y,Y,0,华为,01,05,360732,1072.7349999999999,6085.39800000000014,50.3190000000000026,113,,,,,,,,,,,,,,,,,,,,,18,2299,,,0,40,,,,,,,,,,,,,,,,,,,,,,,3,939,,,,,,,,,,,,,12021,32955
1,Y,Y,94.9200000000000017,华为,01,09,412723,1052.42399999999998,3478.05099999999993,172.042000000000002,118,,,1000,8118,,,57,474,,,,,291132,13006962,,,,,,,54000,68381,,,891417,211263,,,,,92403,3182288,142370,1021112,57958,21903876,46756,1712,,,1861491,673104,12282,56889,,,2275528,3650841,75460,514456,132000,8953904,,,,,1687178,4362321,,,,,16307031,316601658
1,N,N,24.5500000000000007,IQOO,01,05,421202,1439.13300000000004,16886.6670000000013,44.7999999999999972,15,25065,82141,,,,,46388,293056,,,69,147,3444592,6617013,,,,,,,15862231,322668376,,,798404,311702,,,72722,66963,226081,499569,7199260,308250917,1605423,7539779,2693889,29315615,,,9757277,30585500,773710,3621895,,,52922469,70218889,1311955,1899044,306000,3180232,,,147,312,30912863,38740580,150170,88917,,,203554396,16820948900
1,Y,Y,44.3999999999999986,华为,01,06,350583,833.803999999999974,8000.82399999999961,230.313999999999993,51,,,,,,,6,144,,,,,1377447,991068,,,,,,,1455092,3200333,,,109282,43964,,,,,35498,347533,1677463,23547287,106243,65402,758000,2903986,,,4229137,144985303,38530,1770977,,,9031215,21818946,257073,438890,116,888,,,,,639262,1143224,7,120,0,40,145133973,1904394865
1,Y,Y,53.7999999999999972,荣耀,01,11,510229,2025.08799999999997,7891.5,52.0150000000000006,68,,,,,,,304000,23118,,,,,71608,131140,,,,,,,257,58405,,,13463,137729,,,,,128298,724857,401,3648,16373,100900,20447,73202,,,715566,2657543,17023,182165,31000,2384,343847554,17448563,13147,240672,,,,,,,589159,2185415,203,6685,,,116426099,917903707
1,Y,Y,49.2999999999999972,魅族,01,06,350623,1152.41300000000001,10581.0480000000007,253,104,,,,,,,2924,770,,,,,120204,7288,,,,,,,15737,387928,,,45010,39110,,,527632,27064,5182,1356872,306189,27627223,135551,1734383,33861,49179,,,193661,861812,449418,677762,,,289462615,126165102,2754683,3159089,,,,,,,1043478,32309551,2439,542,,,167933055,10775303581
1,Y,Y,36.4399999999999977,红米,01,11,352625,1151.77500000000009,11366.5229999999992,134,151,,,,,,,,,,,,,32467,5090,0,450,,,,,21038,18989,,,44733143,226306451,,,9240,768,170959,1917172,149534,2868009,75113,115319,22486,148481,,,20645811,40692000,264,8442,10000,391,8561338,21802347,37472,51680,,,,,,,556938,4818521,24,497,,,278259181,23137607661
1,Y,Y,50.9600000000000009,荣耀,01,05,350628,968.94399999999996,2513,22.7779999999999987,18,42,375,,,,,254467,57757,,,,,126344,30986,,,,,,,16935092,52208025,,,307651,1634388,,,129455,159246,112131,1057014,62984654,791586894,2233295,36205489,12684326,141637075,,,4974505,118999830,3587,42902,,,267387582,678072224,1993983,4825426,389922,18951248,,,1000,316405,27241359,49400547,56630,13156,,,180191958,8668788516
1,Y,Y,46.5700000000000003,维沃,01,10,412725,1618.49199999999996,2516.80000000000018,49.3689999999999998,65,,,,,,,,,,,,,927897,100447119,,,,,,,435943,7705737,,,3492181,2041409,,,117116114,2363184054,19420,393206,1655184,45793425,27776,26053,1146,992,,,3042873,7755885,209,8301,,,4705350,4501624,1054542,27114057,,,,,60000,9033,39546884,49442373,125,544,,,20295300,1169975934
1,Y,Y,45.0900000000000034,苹果,02,07,350628,1100.048,8893.78299999999945,51,83,,,,,,,1875116,44490461,,,285,7782,249359,973650,10006,5785613,,,30000,4679,1229421,15530089,,,80592,765997,,,48,156,533875,1261199,4300311,160924431,3995988,19709341,1166419,29299179,,,49661658,1038552815,14392,514048,,,11629669,14522022,233281,2306991,100060,16266,,,1901,34777,8446086,92240632,33494,2502,108863,723802,111450810,6884776227
1,Y,Y,0,苹果,02,07,350802,1414.33300000000008,47150.3329999999987,49.3329999999999984,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,1976,,,,,,,4396,20958,,,,,,,,,,,,,,,,,,,,,719,12036
1,Y,Y,10,三星,01,06,350823,4502,93926,75,1,,,,,,,,,,,,,,,,,,,,,,,,,451,693,,,,,16999,596755,,,,,,,,,,,153,2319,,,,,,,,,,,,,25913,11098,,,,,217009,169236
1,Y,Y,80.3100000000000023,华为,01,09,432902,361.689000000000021,1441.08899999999994,91.9689999999999941,360,,,,,,,483978,10407402,,,,,289823,69314,506,753,,,,,2615053,17506370,,,69609,61567,,,402629,500803,253540,6685823,1311308152,2056477564,2634337,44558248,2061510,51444256,18,152,668422,2278954,381774,3122010,26000,391,5652693,14771540,3941910,175640256,,,,,,,616075,16200660,728,15807,,,144730746,10929659981
1,Y,Y,29,"""""",01,05,350521,1209.38499999999999,6683.71200000000044,62.865000000000002,52,,,,,,,,,,,,,34000,2355,,,,,,,6000,3486,,,,,,,,,,,166000,4643712,12000,61469,,,,,92042,69579,,,,,2468961,21284341,,,,,,,,,,,,,,,1667448,58020896
